Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
0.033491303,0.3614732027,0.05677223206,0.2126197815,64.9660373,25.6137843,18.89323106,36.39999771,,,0.0,56.02000046,1.0,0.0
0.038551303,0.4189406335,0.06445217133,0.2748513222,64.9660373,25.6137843,-17.50676665,0.0,0.0,0.0,0.01031273906,56.02000046,1.0,2.0
0.043603595,0.3674471676,0.01795482635,0.2610759735,64.96601617,25.61399771,13.31544956,30.82226562,1.070000052,60.59999847,0.01206677378,6.492341518,10.77493763,0.0
0.048606876,0.3277315795,-0.03091526031,0.2373051643,64.96602275,25.61403159,16.90578323,34.41259766,0.8000000119,24.20000076,0.01310171359,4.336436272,4.538446903,30.0
0.053610158,0.2800938785,0.02383804321,0.1659269333,64.96601697,25.61401435,17.64113163,35.14794922,0.1700000018,24.20000076,0.01468534762,4.337385654,2.901013136,34.0
0.058550158,0.2910122275,0.08985996246,0.1034054756,64.96601291,25.61404661,12.84498076,30.35180664,1.220000029,41.0,0.01635691348,3.790092468,2.5,37.0
0.063490158,0.1827736497,0.08866596222,-0.03366422653,64.96602536,25.61406652,12.87941375,30.38623047,1.460000038,40.09999847,0.0172579843,3.790092468,2.5,57.0
0.068430158,0.03770625591,-0.01482868195,-0.1480412483,64.96603304,25.61407263,12.3109388,29.81774902,1.570000052,22.20000076,0.01850990875,3.790092468,2.5,67.0
0.073347658,-0.04801082611,-0.01307487488,-0.2301573753,64.96604364,25.61408156,11.84189253,29.34869385,1.570000052,22.70000076,0.01980612542,3.790092468,2.5,68.0
0.078418022,-0.09111332893,0.08713817596,-0.1484491825,64.96605428,25.61409283,11.29093679,28.79772949,1.470000029,22.70000076,0.02119222339,3.790092468,2.5,69.0
0.083413387,-0.1582980156,0.1232309341,0.003052473068,64.96606562,25.61410507,11.2540807,28.76086426,1.50999999,22.5,0.02412453726,3.790092468,2.5,51.0
0.088473387,-0.3019681573,0.004426956177,0.1304574013,64.96608984,25.61412973,11.4675404,28.9743042,1.519999981,22.29999924,0.02582716175,3.790092468,2.5,69.0
0.093709064,-0.4323506951,-0.0005168914795,0.1503372192,64.96610412,25.61414279,11.63838965,29.1451416,1.590000033,21.79999924,0.02748758817,3.790092468,2.5,68.0
0.098704428,-0.4794567823,-0.02757167816,0.1006987095,64.96611796,25.61415604,11.55118181,29.05792236,1.570000052,21.20000076,0.02897782288,3.790092468,2.5,67.0
0.103699741,-0.4731667638,-0.005899429321,0.009479999542,64.96613061,25.6141665,11.44633406,28.95306396,1.549999952,21.10000038,0.03058421295,3.790092468,2.5,68.0
0.108758439,-0.4410831928,0.01169586182,-0.06919312477,64.96614403,25.61417914,11.28783684,28.79455566,1.570000052,23.0,0.03227221396,3.790092468,2.5,68.0
0.113756928,-0.3228989244,0.06370067596,-0.1203374863,64.96615787,25.61419388,11.29096083,28.79766846,1.559999943,21.89999962,0.03386338905,3.790092468,2.5,68.0
0.11875547,-0.2002859712,0.144865036,-0.02096223831,64.96617133,25.61420536,11.15126264,28.65795898,1.570000052,20.39999962,0.03546726945,3.790092468,2.5,67.0
0.123754012,-0.1421679258,0.1431665421,-0.002613544464,64.9661846,25.61421872,11.19967437,28.70635986,1.590000033,25.0,0.03709038434,3.790092468,2.5,68.0
0.128803178,-0.1314037442,0.09986209869,-0.03761291504,64.96619628,25.61423941,11.36435554,28.87103271,1.519999981,34.59999847,0.03866141228,3.790092468,2.5,69.0
0.133804272,-0.1172378063,0.07792282104,-0.1245231628,64.96620448,25.6142666,11.23484304,28.74151611,1.529999971,56.0,0.04028270643,3.790092468,2.5,50.0
0.138805314,-0.09193843603,0.04776287079,-0.2624650002,64.96620357,25.61430099,10.98129743,28.48797607,1.539999962,89.59999847,0.04189787453,3.790092468,2.5,70.0
0.143806408,-0.07360953093,0.008581161499,-0.3816761971,64.96619772,25.61433241,11.12276703,28.62945557,1.539999962,107.5999985,0.04365877866,3.790092468,2.5,70.0
0.148848022,-0.03221225739,-0.0005407333374,-0.3814892769,64.96619128,25.6143666,11.09486313,28.6015625,1.590000033,112.0,0.0453170689,3.790092468,2.5,70.0
0.153851095,0.0400069952,-0.0290851593,-0.3494281769,64.96618647,25.61439996,11.34009322,28.84680176,1.559999943,110.5,0.04695352791,3.790092468,2.5,70.0
0.15885422,0.08161389828,-0.02895927429,-0.2483885288,64.96618112,25.61443236,11.36815985,28.87487793,1.570000052,111.4000015,0.04851629083,3.790092468,2.5,70.0
0.163857345,0.0840626359,-0.03651332855,-0.1084578037,64.96617528,25.61446257,11.48039379,28.98712158,1.570000052,115.0999985,0.05009200399,3.790092468,2.5,70.0
0.168892918,0.1054571271,-0.05924797058,-0.07852125168,64.96616906,25.61449266,11.42410931,28.93084717,1.549999952,114.8000031,0.05162864919,3.790092468,2.5,70.0
0.173897658,0.0605070591,-0.1213407516,-0.06470155716,64.96616235,25.61452121,11.2937279,28.80047607,1.580000043,116.1999969,0.05318397469,3.790092468,2.5,70.0
0.178902397,0.08809363842,-0.1387691498,-0.01748347282,64.96615547,25.61454999,11.12068272,28.62744141,1.570000052,116.1999969,0.05475037178,3.790092468,2.5,70.0
0.183907137,0.1144834757,-0.1465673447,-0.0557706356,64.96614895,25.6145795,10.92847274,28.4352417,1.600000024,117.3000031,0.05631446454,3.790092468,2.5,51.0
0.188937814,0.1532886028,-0.1351652145,-0.09914064407,64.96614299,25.61460961,10.79796976,28.30474854,1.549999952,115.3000031,0.05788031335,3.790092468,2.5,22.0
0.193943855,0.1781034172,-0.07018470764,-0.1694703102,64.96613773,25.61464048,10.82792877,28.3347168,1.519999981,112.5999985,0.05940908392,3.790092468,2.5,22.0
0.198949949,0.1533884406,-0.04252529144,-0.1511092186,64.9661328,25.61467081,10.72098631,28.2277832,1.539999962,112.5,0.06090302478,3.790092468,2.5,22.0
0.203955991,0.1172806621,0.01653671265,-0.07152581215,64.96612834,25.61470076,10.81631486,28.32312012,1.539999962,112.4000015,0.06239067571,3.790092468,2.5,21.0
0.208982762,0.02375119925,0.04612350464,-0.07325792313,64.96612462,25.61473113,10.83351906,28.34033203,1.539999962,114.5,0.06394064294,3.790092468,2.5,46.0
0.213989845,-0.03223592043,0.002000808716,-0.1957726479,64.96612046,25.61476257,10.6465601,28.15338135,1.529999971,110.6999969,0.06546312002,3.790092468,2.5,50.0
0.218996876,-0.0375251174,-0.05916786194,-0.274075985,64.96611549,25.61479272,10.71826753,28.22509766,1.539999962,113.0,0.06700457325,3.790092468,2.5,51.0
0.22400396,0.0117406249,-0.03221607208,-0.3185255527,64.96611024,25.61482304,10.5141568,28.02099609,1.539999962,115.3000031,0.06860178416,3.790092468,2.5,51.0
0.22902771,0.1231827438,-0.0101442337,-0.2859904766,64.96610494,25.61485459,10.35624947,27.86309814,1.600000024,116.1999969,0.07017344719,3.790092468,2.5,51.0
0.234035626,0.2045875192,-0.05127239227,-0.2414529324,64.96609891,25.6148848,10.56607844,28.07293701,1.570000052,113.6999969,0.07179151939,3.790092468,2.5,51.0
0.239043543,0.2345234156,-0.1115102768,-0.1652212143,64.96609316,25.61491639,10.62325856,28.13012695,1.590000033,114.4000015,0.07327125782,3.790092468,2.5,51.0
0.244051408,0.2699375153,-0.203004837,-0.1247749329,64.96608856,25.6149459,10.6515094,28.15838623,1.559999943,111.5999985,0.07473769688,3.790092468,2.5,52.0
0.249072658,0.3375518024,-0.2848262787,-0.1296958923,64.96608353,25.61497471,10.5595817,28.06646729,1.519999981,112.9000015,0.07632020487,3.790092468,2.5,51.0
0.254081251,0.4016517401,-0.1954631805,-0.07573723793,64.96607768,25.61500537,10.46881264,27.97570801,1.570000052,115.6999969,0.07801158537,3.790092468,2.5,51.0
0.259089845,0.4206905365,-0.1541080475,-0.06486034393,64.96607223,25.61503893,10.31554356,27.82244873,1.600000024,112.5,0.07971142339,3.790092468,2.5,51.0
0.264098439,0.3407225609,-0.1222372055,-0.06153893471,64.96606655,25.61507247,10.22453012,27.73144531,1.580000043,112.8000031,0.0813742544,3.790092468,2.5,51.0
0.269117605,0.1955139339,-0.1266517639,-0.1396181583,64.96606109,25.61510537,10.30234022,27.80926514,1.580000043,111.5,0.08298388355,3.790092468,2.5,51.0
0.27412672,0.1149204075,-0.1202335358,-0.1274704933,64.96605642,25.61513775,10.45266091,27.95959473,1.600000024,110.1999969,0.08458905226,3.790092468,2.5,50.0
0.279135887,0.06742763519,-0.1471366882,-0.1362919807,64.96605003,25.61516834,10.34089524,27.84783936,1.620000005,113.4000015,0.08611740885,3.790092468,2.5,50.0
0.284145001,-0.00288438797,-0.1643562317,-0.1513109207,64.96604463,25.61519821,10.16608131,27.67303467,1.600000024,113.5,0.08761446108,3.790092468,2.5,51.0
0.289162658,0.01126271486,-0.1679477692,-0.1600978374,64.96604028,25.61522832,10.25494021,27.76190186,1.539999962,109.3000031,0.08920156738,3.790092468,2.5,51.0
0.294172189,0.07848253846,-0.1029567719,-0.05435752869,64.96603587,25.6152604,10.33970944,27.84667969,1.590000033,107.6999969,0.09085344414,3.790092468,2.5,52.0
0.299181772,0.2152529955,-0.1195087433,0.1579504013,64.96603136,25.61529385,10.40384849,27.91082764,1.580000043,108.1999969,0.09247341893,3.790092468,2.5,52.0
0.304191355,0.2386105806,-0.07744026184,0.4100799561,64.96602648,25.61532629,10.24624661,27.75323486,1.580000043,109.1999969,0.09407544131,3.790092468,2.5,52.0
0.309207605,0.2220184207,-0.0977973938,0.516222477,64.96602149,25.61535823,10.43446989,27.94146729,1.559999943,108.5999985,0.09571391593,3.790092468,2.5,52.0
0.314217501,0.1766555756,-0.1321077347,0.4887428284,64.96601653,25.61539102,10.27570822,27.78271484,1.570000052,104.0,0.09731625558,3.790092468,2.5,51.0
0.319227449,0.1745652556,-0.1054449081,0.5012674332,64.96601184,25.61542322,10.2825963,27.78961182,1.610000014,107.1999969,0.09883206601,3.790092468,2.5,51.0
0.324237293,0.2207397521,-0.1265144348,0.565410614,64.96600872,25.61545458,10.24309928,27.75012207,1.570000052,101.6999969,0.1003902196,3.790092468,2.5,51.0
0.32925271,0.2509807348,-0.07625293732,0.6605892181,64.96600612,25.61548712,10.26433257,27.7713623,1.559999943,101.5999985,0.1018872516,3.790092468,2.5,52.0
0.334262866,0.2438547313,-0.08601474762,0.7251615524,64.96600293,25.61551803,10.182233,27.68927002,1.519999981,105.9000015,0.1033838994,3.790092468,2.5,52.0
0.339273022,0.2424895912,-0.08838748932,0.7846026421,64.96600063,25.61554937,10.18161616,27.68865967,1.529999971,104.9000015,0.1048740798,3.790092468,2.5,52.0
0.344283178,0.2251303345,-0.07659339905,0.8511867523,64.96599614,25.61557921,10.09713512,27.60418701,1.570000052,107.5999985,0.1064859697,3.790092468,2.5,53.0
0.349295366,0.2521015406,-0.07089805603,0.867043972,64.96599272,25.6156125,10.12379966,27.63085938,1.620000005,102.5,0.1080487795,3.790092468,2.5,53.0
0.354305626,0.2631507814,-0.1025114059,0.8836927414,64.96599021,25.61564518,10.17603887,27.68310547,1.610000014,102.0999985,0.1096213443,3.790092468,2.5,53.0
0.359315939,0.3049164414,-0.1166229248,0.7529687881,64.96598717,25.61567782,9.993536381,27.50061035,1.539999962,102.8000031,0.1111745263,3.790092468,2.5,53.0
0.364326199,0.3119653165,-0.22498703,0.617266655,64.96598425,25.6157101,9.994200554,27.50128174,1.529999971,101.4000015,0.1128278738,3.790092468,2.5,53.0
0.369340314,0.4714970887,-0.1624679565,0.5915732384,64.96598128,25.61574453,10.03832142,27.54541016,1.519999981,99.40000153,0.1143577642,3.790092468,2.5,53.0
0.374350783,0.6451706886,-0.0807056427,0.4458737373,64.96597754,25.61577582,10.20670955,27.71380615,1.5,102.0999985,0.1158660932,3.790092468,2.5,52.0
0.379361251,0.6858102083,-0.1816759109,0.2227010727,64.96597526,25.61580742,10.27848039,27.7855835,1.50999999,98.0,0.1173579776,3.790092468,2.5,52.0
0.38437172,0.7089073658,-0.3770866394,0.08189439774,64.96597359,25.61583888,10.32431188,27.8314209,1.529999971,100.0,0.1188449036,9.935046196,2.5,52.0
0.389385314,0.831507504,-0.3289747238,0.1177802086,64.96597242,25.61587036,10.43960186,27.94671631,1.519999981,100.6999969,0.1203715885,9.935046196,2.5,52.0
0.394395887,0.9294582605,-0.1929683685,0.152777195,64.96597142,25.61590272,10.45113212,27.95825195,1.539999962,99.09999847,0.1218609199,9.935046196,2.5,52.0
0.399406512,0.9299740195,-0.1656551361,0.1117477417,64.96597058,25.61593431,10.52790921,28.03503418,1.559999943,97.5,0.1233615633,9.935046196,2.5,50.0
0.404417189,0.7494137287,-0.2350120544,0.1108818054,64.96596839,25.61596578,10.39295408,27.90008545,1.529999971,101.0999985,0.1248691516,9.935046196,2.5,49.0
0.409430262,0.5874121785,-0.2621889114,0.1373457909,64.96596615,25.61599738,10.35187095,27.85900879,1.529999971,97.19999695,0.126401182,9.935046196,2.5,49.0
0.414440991,0.4890767932,-0.2892484665,0.1390628815,64.96596483,25.61602979,10.2523169,27.75946045,1.50999999,96.09999847,0.1279338687,9.935046196,2.5,48.0
0.41945172,0.4102547169,-0.2163257599,0.1944708824,64.96596523,25.61606235,10.58910482,28.09625244,1.480000019,87.5,0.1294692825,9.935046196,2.5,22.0
0.424462501,0.3317391276,-0.0924987793,0.2331628799,64.96596537,25.61609498,10.67723524,28.18438721,1.539999962,92.59999847,0.1309985253,9.935046196,2.5,22.0
0.42947521,0.2205717415,-0.004158973694,0.153169632,64.96596502,25.61612747,10.73100243,28.23815918,1.529999971,94.5,0.1325189834,9.935046196,2.5,43.0
0.434486043,0.07337209582,0.09605121613,0.03769731522,64.96596462,25.61615977,10.57865387,28.08581543,1.580000043,94.90000153,0.1339317504,9.935046196,2.5,45.0
0.439496876,-0.1218595207,0.09994602203,-0.04759883881,64.96596221,25.61618925,10.56949226,28.07666016,1.49000001,99.30000305,0.1354830483,9.935046196,2.5,48.0
0.444507762,-0.2877826691,0.1093425751,-0.06551170349,64.9659601,25.61622184,10.78591644,28.29309082,1.590000033,96.59999847,0.1370687441,9.935046196,2.5,50.0
0.44952021,-0.3524989486,0.08811569214,-0.05595827103,64.96596004,25.61625554,11.06789418,28.57507324,1.580000043,88.59999847,0.1386009014,9.935046196,2.5,50.0
0.454531147,-0.3760568798,0.05619335175,-0.07915973663,64.96595906,25.61628802,10.75856263,28.26574707,1.610000014,92.0,0.1401272758,9.935046196,2.5,34.0
0.459542033,-0.2849303484,0.1118707657,-0.06299972534,64.96595723,25.61632017,10.44312678,27.95031738,1.519999981,95.5,0.1415854153,9.935046196,2.5,49.0
0.46455297,-0.1132100374,0.09602832794,-0.023645401,64.96595649,25.61635111,10.33966725,27.84686279,1.5,93.90000153,0.1431307102,9.935046196,2.5,50.0
0.469565158,0.009279176593,0.07805728912,-0.04525375366,64.96595635,25.61638395,10.24627882,27.753479,1.50999999,91.30000305,0.144645963,9.935046196,2.5,50.0
0.474576147,0.1139158905,0.08456039429,-0.005044937134,64.96595596,25.61641614,10.35064416,27.85784912,1.50999999,90.30000305,0.1460612193,9.935046196,2.5,50.0
0.479587189,0.1609663069,0.1046009064,0.03954219818,64.96595517,25.61644616,10.27342982,27.78063965,1.529999971,91.5,0.1474793492,9.935046196,2.5,50.0
0.484598126,0.1678127199,0.06273269653,0.03299474716,64.96595461,25.61647627,10.19670396,27.70391846,1.529999971,89.80000305,0.1489790484,9.935046196,2.5,50.0
0.48961021,0.1629010737,0.07156848907,0.02791786194,64.9659537,25.61650807,10.21134717,27.71856689,1.549999952,93.0,0.1505725561,9.935046196,2.5,50.0
0.494621251,0.1379428953,0.04357528687,0.02533817291,64.96595201,25.6165417,10.20883851,27.71606445,1.570000052,95.19999695,0.1521684936,9.935046196,2.5,51.0
0.499632293,0.02690048516,0.03957653046,0.01570224762,64.96595092,25.61657552,10.09799299,27.60522461,1.559999943,93.09999847,0.153731708,9.935046196,2.5,51.0
0.504643335,0.01224401593,0.1108312607,0.009826183319,64.96595013,25.61660869,10.33632997,27.84356689,1.590000033,91.80000305,0.1552767032,9.935046196,2.5,51.0
0.50965521,-0.09984962642,0.06365585327,-0.04614210129,64.96594887,25.61664139,10.43977888,27.94702148,1.519999981,91.30000305,0.1567945868,9.935046196,2.5,52.0
0.514666251,-0.246556893,0.009488105774,0.001660823822,64.96594765,25.61667352,10.53535436,28.04260254,1.470000029,92.09999847,0.1583631446,9.935046196,2.5,52.0
0.519677397,-0.2957226038,-0.0178155899,0.1533608437,64.96594601,25.61670663,10.55042394,28.05767822,1.470000029,94.09999847,0.1600246256,9.935046196,2.5,52.0
0.524688491,-0.3943535388,-0.05783843994,0.2631435394,64.96594463,25.61674179,10.44708529,27.9543457,1.480000019,92.0,0.1615865628,9.935046196,2.5,52.0
0.52970021,-0.5142710209,-0.1296691895,0.2323088646,64.96594307,25.61677478,10.43249187,27.9397583,1.480000019,92.5,0.1631252233,9.935046196,2.5,52.0
0.534711303,-0.5246213675,-0.192281723,0.1549925804,64.96594136,25.61680723,10.3691313,27.87640381,1.460000038,94.90000153,0.1646460578,9.935046196,2.5,52.0
0.539722449,-0.4416783452,-0.1663103104,0.1187224388,64.96593959,25.61683928,10.30534348,27.81262207,1.50999999,95.69999695,0.1661236159,9.935046196,2.5,52.0
0.544733595,-0.2892148793,-0.1378030777,0.005975723267,64.96593863,25.6168706,10.37729872,27.88458252,1.5,93.0,0.1676695295,9.935046196,2.5,52.0
0.54974521,-0.123149693,-0.146859169,-0.1053357124,64.96593917,25.61690343,10.27506085,27.78234863,1.49000001,88.90000153,0.1692388489,9.935046196,2.5,52.0
0.554756408,0.1054708213,-0.1295747757,-0.001330852509,64.96593988,25.61693674,10.33456624,27.84185791,1.5,90.30000305,0.1708050291,9.935046196,2.5,52.0
0.559767501,0.2103269696,-0.1510219574,0.1569490433,64.96593945,25.61697001,10.42458812,27.93188477,1.50999999,92.69999695,0.1723773452,9.935046196,2.5,50.0
0.564778699,0.1973717213,-0.1583356857,0.146001339,64.96593813,25.61700328,10.18666726,27.69396973,1.460000038,93.69999695,0.1738672002,9.935046196,2.5,48.0
0.569449533,0.1514681131,-0.126789093,0.07008552551,64.96593669,25.61703476,10.32814106,27.83544922,1.440000057,90.0,0.1753677002,9.935046196,2.5,65.0
0.574443387,0.09722737968,-0.0620059967,-0.009865760803,64.9659353,25.61706648,10.36048402,27.86779785,1.5,92.19999695,0.1768587321,9.935046196,2.5,66.0
0.579437189,0.06424343586,-0.0817117691,-0.04940414429,64.96593464,25.61709813,10.3666436,27.8739624,1.50999999,91.5,0.1784288273,9.935046196,2.5,68.0
0.584431043,0.04018227756,-0.03732013702,-0.06810760498,64.96593345,25.61713138,10.41357395,27.92089844,1.529999971,89.59999847,0.1799733237,9.935046196,2.5,69.0
0.589845678,0.06822621822,0.04276847839,-0.07335662842,64.96593229,25.61716409,10.30773339,27.81506348,1.519999981,91.5,0.1815160514,9.935046196,2.5,70.0
0.594839533,0.05377651751,0.09320163727,-0.1250367165,64.96593085,25.6171967,10.75542042,28.26275635,1.539999962,91.19999695,0.1830452018,9.935046196,2.5,70.0
0.599833387,0.01861773431,0.05187129974,-0.221470356,64.96592978,25.6172291,10.91349601,28.4208374,1.5,88.90000153,0.1846065583,9.935046196,2.5,70.0
0.604827241,-0.05237932503,0.02356624603,-0.3507647514,64.96592839,25.61726212,10.96085344,28.46820068,1.519999981,93.30000305,0.1860047723,9.935046196,2.5,70.0
0.610075991,-0.0244718045,0.07719707489,-0.2916269302,64.96592733,25.61729173,11.11197141,28.61932373,1.450000048,95.19999695,0.1875008211,9.935046196,2.5,69.0
0.615087189,-0.004045635462,0.08929824829,-0.1532111168,64.96592647,25.61732346,11.05514251,28.5625,1.49000001,93.69999695,0.1890210115,9.935046196,2.5,68.0
0.620098439,-0.1088712513,0.04870128632,-0.2104959488,64.96592704,25.61735574,11.18605904,28.69342041,1.5,90.19999695,0.1905178911,9.935046196,2.5,69.0
0.625109689,-0.1299563348,0.03644943237,-0.244389534,64.96592666,25.61738754,11.21339807,28.72076416,1.50999999,93.30000305,0.1919395499,9.935046196,2.5,70.0
0.630120991,-0.1082288176,0.0530538559,-0.2304954529,64.96592735,25.61741771,11.458878,28.96624756,1.470000029,90.0,0.1934674268,9.935046196,2.5,51.0
0.635132241,-0.01854650676,0.07929992676,-0.1781563759,64.96592748,25.61745018,11.31818764,28.82556152,1.519999981,95.69999695,0.1950791588,9.935046196,2.5,68.0
0.640143491,0.07227641344,0.1009140015,-0.1833443642,64.96592769,25.61748443,11.41529008,28.92266846,1.539999962,93.90000153,0.1966338081,9.935046196,2.5,51.0
0.645154689,0.1549659967,0.07641601562,-0.2420678139,64.96592829,25.61751744,11.67737109,29.18475342,1.50999999,92.09999847,0.1982087055,9.935046196,2.5,66.0
0.650166043,0.223656252,0.0566701889,-0.2263197899,64.9659298,25.61755072,11.71575908,29.22314453,1.549999952,87.80000305,0.199868736,9.935046196,2.5,67.0
0.655177345,0.2951524258,0.07307720184,-0.0310177803,64.96592977,25.617586,11.8176219,29.32501221,1.549999952,91.0,0.2013459776,9.935046196,2.5,69.0
0.660188595,0.2998490036,0.01417636871,0.1396956444,64.96592914,25.61761736,12.01152569,29.5189209,1.440000057,92.19999695,0.2027387647,9.935046196,2.5,69.0
0.665199793,0.2593077719,-0.05317497253,0.1832685471,64.96592834,25.6176469,12.02153064,29.52893066,1.460000038,91.59999847,0.2042813114,9.935046196,2.5,69.0
0.670211043,0.2761543989,-0.06135654449,0.188226223,64.96592724,25.61767958,11.82725021,29.33465576,1.5,91.0,0.2058385098,9.935046196,2.5,69.0
0.675222293,0.3146362305,-0.04182243347,0.2268843651,64.9659267,25.61771265,11.98294584,29.49035645,1.519999981,92.69999695,0.2073814239,9.935046196,2.5,69.0
0.680233543,0.3351051807,-0.02632904053,0.2706108093,64.96592659,25.61774544,11.95584164,29.46325684,1.519999981,90.80000305,0.2088182872,9.935046196,2.5,69.0
0.685244793,0.3841474056,0.009023666382,0.2010135651,64.96592631,25.61777597,11.97060769,29.47802734,1.50999999,90.5,0.2101862254,9.935046196,2.5,71.0
0.689990418,0.4693456888,0.1079683304,0.1615366936,64.96592689,25.61780501,11.95290407,29.46032715,1.450000048,87.69999695,0.211752064,9.935046196,2.5,71.0
0.694988126,0.4820754528,0.1378984451,0.1941084862,64.96592631,25.61783826,11.96760843,29.47503662,1.549999952,91.19999695,0.2134183396,9.935046196,2.5,71.0
0.699985887,0.4109018147,0.1177272797,0.2460346222,64.96592442,25.61787339,11.84711841,29.35455322,1.590000033,93.80000305,0.2150660884,9.935046196,2.5,71.0
0.704983595,0.2938036919,0.04311275482,0.3183550835,64.96592252,25.61790812,11.8225757,29.33001709,1.690000057,92.90000153,0.2167461774,9.935046196,2.5,71.0
0.710033751,0.1962328404,-0.05290985107,0.3670940399,64.96592125,25.6179437,11.47796512,28.9854126,1.649999976,92.09999847,0.2184537343,9.935046196,2.5,70.0
0.715034168,0.06479865313,-0.1038179398,0.3677778244,64.96592121,25.61797999,11.50292349,29.01037598,1.74000001,90.80000305,0.2202370421,9.935046196,2.5,70.0
0.720034585,-0.02721212804,-0.1546173096,0.4414844513,64.96592119,25.61801789,11.68327716,29.19073486,1.730000019,92.40000153,0.2220165623,9.935046196,2.5,69.0
0.725035053,-0.08106929064,-0.1729192734,0.4836359024,64.96592022,25.61805564,11.5560738,29.0635376,1.720000029,92.59999847,0.2237478298,9.935046196,2.5,69.0
0.730077449,-0.06630292535,-0.1312475204,0.544043541,64.96591905,25.61809233,11.46060867,28.96807861,1.730000019,89.09999847,0.2254219052,9.935046196,2.5,68.0
0.735080053,0.024623245,0.01793956757,0.4730710983,64.96591872,25.6181279,11.4300859,28.93756104,1.700000048,90.59999847,0.2272135026,9.935046196,2.5,69.0
0.740082658,-0.02911648154,-0.05603027344,0.325963974,64.96591825,25.61816596,11.24306851,28.75054932,1.720000029,90.90000153,0.2291360093,9.935046196,2.5,69.0
0.745085262,-0.08158230782,-0.1196880341,0.1998662949,64.9659179,25.61820681,11.15865096,28.6661377,1.700000048,91.30000305,0.2309033397,9.935046196,2.5,70.0
0.750121408,-0.009089499712,-0.08161258698,0.1430678368,64.96591726,25.61824434,11.18934589,28.69683838,1.679999948,91.59999847,0.2324965622,9.935046196,2.5,70.0
0.75512573,-0.06587542593,-0.07954406738,0.1082725525,64.96591721,25.6182782,11.15613807,28.66363525,1.669999957,90.30000305,0.2341556513,9.935046196,2.5,70.0
0.760130053,-0.1338964999,-0.09059333801,-0.04484891891,64.96591579,25.6183133,11.19836823,28.70587158,1.679999948,93.30000305,0.2358122077,9.935046196,2.5,73.0
0.765134376,-0.2013515532,-0.08255004883,-0.1165671349,64.96591551,25.6183485,11.21264537,28.72015381,1.75,93.40000153,0.2375569597,9.935046196,2.5,72.0
0.770165574,-0.2412571758,-0.01627540588,-0.1713356972,64.9659156,25.61838558,11.14483031,28.65234375,1.75,90.30000305,0.2393379308,9.935046196,2.5,72.0
0.775171303,-0.2846780419,0.02471256256,-0.1245446205,64.96591567,25.61842343,11.26292822,28.77044678,1.720000029,89.59999847,0.2411106163,9.935046196,2.5,71.0
0.780177033,-0.3932355344,0.05369091034,-0.1551208496,64.96591543,25.6184611,11.23063523,28.73815918,1.730000019,90.69999695,0.2428804678,9.935046196,2.5,72.0
0.785182762,-0.4293669462,0.06408786774,-0.1659836769,64.96591466,25.61849867,11.09751167,28.6050415,1.74000001,91.80000305,0.2445828703,9.935046196,2.5,72.0
0.790209949,-0.4414150715,0.1313400269,-0.1844129562,64.96591429,25.61853484,11.23184474,28.73937988,1.720000029,91.40000153,0.2463300707,9.935046196,2.5,72.0
0.795216772,-0.4712028801,0.1381635666,-0.2539319992,64.96591388,25.61857196,11.29934414,28.80688477,1.730000019,91.69999695,0.2480237105,9.935046196,2.5,72.0
0.800223543,-0.465847075,0.06914615631,-0.3339710236,64.96591332,25.61860793,11.38625274,28.89379883,1.690000057,92.5,0.2497854136,9.935046196,2.5,72.0
0.805230366,-0.3992549777,0.008553504944,-0.3768692017,64.96591258,25.61864533,11.4317181,28.93927002,1.700000048,92.30000305,0.2514391751,9.935046196,2.5,72.0
0.810254428,-0.174963966,0.0424823761,-0.3730289936,64.96591304,25.61868046,11.3972899,28.90484619,1.75,93.69999695,0.2531467282,9.935046196,2.5,53.0
0.815262137,-0.01136521995,0.003492355347,-0.4233906269,64.96591306,25.61871675,11.50360818,29.01116943,1.730000019,93.30000305,0.2548476422,9.935046196,2.5,69.0
0.820269845,0.1059918404,-0.03837776184,-0.4835300446,64.96591272,25.61875289,11.42566101,28.93322754,1.730000019,91.80000305,0.2564928299,9.935046196,2.5,71.0
0.825277553,0.2182030678,-0.0331659317,-0.3873083591,64.96591248,25.61878785,11.30962816,28.81719971,1.710000038,94.5,0.258227205,9.935046196,2.5,72.0
0.830565053,0.297770977,-0.01154613495,-0.2855672836,64.96591251,25.61882471,11.16277255,28.67034912,1.710000038,91.69999695,0.25997561,9.935046196,2.5,73.0
0.835587345,0.2219718099,-0.0592546463,-0.3045067787,64.96591163,25.61886181,11.28813284,28.79571533,1.74000001,94.90000153,0.2616601766,9.935046196,2.5,73.0
0.840609689,0.1714523733,-0.09498977661,-0.2840685844,64.96591049,25.61889751,11.33256045,28.84014893,1.690000057,94.80000305,0.2634508299,9.935046196,2.5,73.0
0.84563198,0.1854688227,-0.03226661682,-0.2588734627,64.96590918,25.61893544,11.1575662,28.66516113,1.730000019,95.59999847,0.2652575819,9.935046196,2.5,73.0
